Individual{TOC=18575.447442518675, NV=65}
Individual{TOC=17805.34389332874, NV=80}
Individual{TOC=17923.97006469203, NV=77}
Individual{TOC=19642.13236953917, NV=55}
Individual{TOC=19765.845540390314, NV=51}
Individual{TOC=18211.62041036726, NV=69}
Individual{TOC=18313.5502086972, NV=67}
Individual{TOC=17483.097606107247, NV=96}
Individual{TOC=20366.78804575906, NV=50}
Individual{TOC=19549.466869702537, NV=58}
Individual{TOC=19373.903027331846, NV=59}
Individual{TOC=19098.820900483828, NV=60}
Individual{TOC=18537.328131542126, NV=66}
Individual{TOC=18747.017976885865, NV=62}
Individual{TOC=17571.08510434181, NV=95}
Individual{TOC=21074.615367416092, NV=46}
Individual{TOC=19045.503933216427, NV=61}
Individual{TOC=20724.566758842095, NV=47}
Individual{TOC=21240.614734369567, NV=45}
Individual{TOC=21431.302773600506, NV=44}
