Individual{TOC=4698.082137393328, NV=12}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4759.064767803965, NV=11}
Individual{TOC=4786.488742581824, NV=10}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
Individual{TOC=4815.9680270869585, NV=9}
