Individual{TOC=27285.16705352674, NV=77}
Individual{TOC=26519.266894836972, NV=85}
Individual{TOC=26360.020494085624, NV=87}
Individual{TOC=26173.169026098003, NV=88}
Individual{TOC=25891.351214728165, NV=90}
Individual{TOC=25690.144792282812, NV=92}
Individual{TOC=25605.07847446599, NV=94}
Individual{TOC=25363.252616015117, NV=95}
Individual{TOC=25189.531063709695, NV=96}
Individual{TOC=24995.68146323136, NV=100}
Individual{TOC=24895.400849887985, NV=102}
Individual{TOC=24525.587908447054, NV=103}
Individual{TOC=22673.64144514675, NV=107}
Individual{TOC=22231.033029177997, NV=118}
Individual{TOC=21567.825955889093, NV=150}
