Individual{TOC=2529.1312885896027, NV=9}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2534.1926386873474, NV=7}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
Individual{TOC=2541.1384580829617, NV=6}
